"id","year","state_name","state_code","district_name","district_code","development_sector","project_outlay_amount_in_lakhs","amount_spent_in_lakhs"
4843,"2018-01-01","Kerala","32","Palakkad","563","Safe Drinking Water",0.6,0.6
4844,"2018-01-01","Kerala","32","Pathanamthitta","564","Education",10.0,10.0
4845,"2018-01-01","Kerala","32","Pathanamthitta","564","Environmental Sustainability",10.0,8.46
4846,"2018-01-01","Kerala","32","Pathanamthitta","564","Health Care",17.0,17.0
4847,"2018-01-01","Kerala","32","Pathanamthitta","564","Livelihood Enhancement Projects",10.0,30.87
4848,"2018-01-01","Kerala","32","Pathanamthitta","564","Poverty, Eradicating Hunger, Malnutrition",15.0,15.0
4849,"2018-01-01","Kerala","32","Thiruvananthapuram","565","Health Care",517.0,517.0
4850,"2018-01-01","Kerala","32","Thiruvananthapuram","565","Other Central Government Funds",10.0,10.0
4851,"2018-01-01","Kerala","32","Thiruvananthapuram","565","Prime Minister'S National Relief Fund",200.0,200.0
4852,"2018-01-01","Kerala","32","Thrissur","566","Animal Welfare",15.0,15.0
4853,"2018-01-01","Kerala","32","Thrissur","566","Art And Culture",118.98,118.99
4854,"2018-01-01","Kerala","32","Thrissur","566","Education",10.6,6.03
4855,"2018-01-01","Kerala","32","Thrissur","566","Health Care",372.01,236.02
4856,"2018-01-01","Kerala","32","Thrissur","566","Poverty, Eradicating Hunger, Malnutrition",238.79,238.22
4857,"2018-01-01","Kerala","32","Thrissur","566","Sanitation",15.0,14.99
4858,"2018-01-01","Kerala","32","Thrissur","566","Senior Citizens Welfare",2.25,2.12
4859,"2018-01-01","Kerala","32","Thrissur","566","Socio-Economic Inequalities",0.3,0.29
4860,"2018-01-01","Kerala","32","Thrissur","566","Training To Promote Sports",50.25,49.04
4861,"2018-01-01","Kerala","32","Wayanad","567","Prime Minister'S National Relief Fund",5.0,5.0
4862,"2018-01-01","Kerala","32","Wayanad","567","Socio-Economic Inequalities",9.43,9.43
4863,"2018-01-01","Lakshadweep Islands","31","Not Mentioned","0","Poverty, Eradicating Hunger, Malnutrition",39.0,39.0
4864,"2018-01-01","Madhya Pradesh","23","Betul","394","Armed Forces, Veterans, War Widows/ Dependants",16.15,30.93
4865,"2018-01-01","Madhya Pradesh","23","Bhopal","396","Special Education",0.51,0.51
4866,"2018-01-01","Madhya Pradesh","23","Chhindwara","399","Health Care",20.0,20.0
4867,"2018-01-01","Madhya Pradesh","23","Chhindwara","399","Vocational Skills",239.5,144.3
4868,"2018-01-01","Madhya Pradesh","23","Dewas","402","Education",370.79,149.57
4869,"2018-01-01","Madhya Pradesh","23","Dewas","402","Poverty, Eradicating Hunger, Malnutrition",12.5,12.5
4870,"2018-01-01","Madhya Pradesh","23","Dhar","403","Gender Equality",2.22,2.22
4871,"2018-01-01","Madhya Pradesh","23","Dhar","403","Rural Development Projects",30000.0,0.25
4872,"2018-01-01","Madhya Pradesh","23","Dhar","403","Special Education",55000.0,0.53
4873,"2018-01-01","Madhya Pradesh","23","Hoshangabad","409","Technology Incubators",270000.0,2.69
4874,"2018-01-01","Madhya Pradesh","23","Indore","410","Animal Welfare",8.72,8.72
4875,"2018-01-01","Madhya Pradesh","23","Indore","410","Art And Culture",639.2,91.4
4876,"2018-01-01","Madhya Pradesh","23","Indore","410","Education",2335014.52,37.59
4877,"2018-01-01","Madhya Pradesh","23","Indore","410","Environmental Sustainability",3.4,3.4
4878,"2018-01-01","Madhya Pradesh","23","Indore","410","Health Care",100063.23,63.63000000000001
4879,"2018-01-01","Madhya Pradesh","23","Indore","410","Livelihood Enhancement Projects",32.5,32.5
4880,"2018-01-01","Madhya Pradesh","23","Indore","410","Poverty, Eradicating Hunger, Malnutrition",4.83,4.83
4881,"2018-01-01","Madhya Pradesh","23","Indore","410","Rural Development Projects",1.0,1.4
4882,"2018-01-01","Madhya Pradesh","23","Indore","410","Senior Citizens Welfare",0.31,0.31
4883,"2018-01-01","Madhya Pradesh","23","Indore","410","Socio-Economic Inequalities",0.12,0.12
4884,"2018-01-01","Madhya Pradesh","23","Indore","410","Special Education",2.01,2.01
4885,"2018-01-01","Madhya Pradesh","23","Khandwa","405","Health Care",0.0,14.93
4886,"2018-01-01","Madhya Pradesh","23","Not Mentioned","0","Animal Welfare",47.400000000000006,49.8
4887,"2018-01-01","Madhya Pradesh","23","Not Mentioned","0","Art And Culture",5056.0,57.05
4888,"2018-01-01","Madhya Pradesh","23","Not Mentioned","0","Clean Ganga Fund",2.0,1.38
4889,"2018-01-01","Madhya Pradesh","23","Not Mentioned","0","Conservation Of Natural Resources",0.0,6.99
4890,"2018-01-01","Madhya Pradesh","23","Not Mentioned","0","Education",147046.51,2001.89
4891,"2018-01-01","Madhya Pradesh","23","Not Mentioned","0","Environmental Sustainability",10122061.4,227.88
4892,"2018-01-01","Madhya Pradesh","23","Not Mentioned","0","Health Care",5622.65,1329.39
4893,"2018-01-01","Madhya Pradesh","23","Not Mentioned","0","Other Central Government Funds",80.8,14.97
4894,"2018-01-01","Madhya Pradesh","23","Not Mentioned","0","Poverty, Eradicating Hunger, Malnutrition",12.0,11.04
4895,"2018-01-01","Madhya Pradesh","23","Not Mentioned","0","Rural Development Projects",1240.89,900.31
4896,"2018-01-01","Madhya Pradesh","23","Not Mentioned","0","Safe Drinking Water",72.77,69.77
4897,"2018-01-01","Madhya Pradesh","23","Not Mentioned","0","Sanitation",14.0,9.88
4898,"2018-01-01","Madhya Pradesh","23","Not Mentioned","0","Setting Up Homes And Hostels For Women",1.4,0.1
4899,"2018-01-01","Madhya Pradesh","23","Not Mentioned","0","Socio-Economic Inequalities",100.0,14.03
4900,"2018-01-01","Madhya Pradesh","23","Not Mentioned","0","Special Education",0.5,0.33
4901,"2018-01-01","Madhya Pradesh","23","Not Mentioned","0","Swachh Bharat Kosh",0.0,15.56
4902,"2018-01-01","Madhya Pradesh","23","Not Mentioned","0","Training To Promote Sports",0.75,0.92
4903,"2018-01-01","Madhya Pradesh","23","Not Mentioned","0","Vocational Skills",236.25,237.45
4904,"2018-01-01","Madhya Pradesh","23","Raisen","421","Education",32413.0,49.25
4905,"2018-01-01","Madhya Pradesh","23","Rewa","424","Training To Promote Sports",0.5,0.5
4906,"2018-01-01","Madhya Pradesh","23","Sagar","425","Poverty, Eradicating Hunger, Malnutrition",3.81,3.81
4907,"2018-01-01","Madhya Pradesh","23","Satna","426","Armed Forces, Veterans, War Widows/ Dependants",1001.0,10.01
4908,"2018-01-01","Madhya Pradesh","23","Satna","426","Education",2294.0,78.37
4909,"2018-01-01","Madhya Pradesh","23","Satna","426","Environmental Sustainability",890.0,22.75
4910,"2018-01-01","Madhya Pradesh","23","Satna","426","Health Care",4417.0,247.58
4911,"2018-01-01","Madhya Pradesh","23","Satna","426","Rural Development Projects",773.0,36.4
4912,"2018-01-01","Madhya Pradesh","23","Satna","426","Safe Drinking Water",413.0,4.13
4913,"2018-01-01","Madhya Pradesh","23","Satna","426","Training To Promote Sports",583.0,5.83
4914,"2018-01-01","Madhya Pradesh","23","Satna","426","Vocational Skills",450.0,4.5
4915,"2018-01-01","Madhya Pradesh","23","Satna","426","Women Empowerment",15.0,18.0
4916,"2018-01-01","Madhya Pradesh","23","Sehore","427","Education",11581.0,53.83
4917,"2018-01-01","Madhya Pradesh","23","Shahdol","429","Rural Development Projects",10.0,0.0
4918,"2018-01-01","Madhya Pradesh","23","Sheopur","431","Education",31.5,31.5
4919,"2018-01-01","Madhya Pradesh","23","Ujjain","435","Rural Development Projects",2.0,2.0
4920,"2018-01-01","Maharashtra","27","Ahmednagar","466","Education",2.5,2.5
4921,"2018-01-01","Maharashtra","27","Ahmednagar","466","Environmental Sustainability",40.0,40.0
4922,"2018-01-01","Maharashtra","27","Ahmednagar","466","Poverty, Eradicating Hunger, Malnutrition",49.4,49.4
4923,"2018-01-01","Maharashtra","27","Ahmednagar","466","Safe Drinking Water",34000000.0,334.1
4924,"2018-01-01","Maharashtra","27","Ahmednagar","466","Women Empowerment",5.0,6.1
4925,"2018-01-01","Maharashtra","27","Akola","467","Education",4.0,4.0
4926,"2018-01-01","Maharashtra","27","Amravati","468","Education",100.0,100.0
4927,"2018-01-01","Maharashtra","27","Aurangabad","469","Education",220.0,231.2
4928,"2018-01-01","Maharashtra","27","Aurangabad","469","Environmental Sustainability",3050.0,24.0
4929,"2018-01-01","Maharashtra","27","Aurangabad","469","Health Care",24.0,6.0
4930,"2018-01-01","Maharashtra","27","Aurangabad","469","Safe Drinking Water",74.98,68.87
4931,"2018-01-01","Maharashtra","27","Aurangabad","469","Training To Promote Sports",45.5,42.7
4932,"2018-01-01","Maharashtra","27","Chandrapur","473","Environmental Sustainability",25.0,28.0
4933,"2018-01-01","Maharashtra","27","Chandrapur","473","Sanitation",5.0,2.0
4934,"2018-01-01","Maharashtra","27","Dhule","474","Education",369.5,370.0
4935,"2018-01-01","Maharashtra","27","Dhule","474","Rural Development Projects",60.0,56.12
4936,"2018-01-01","Maharashtra","27","Gadchiroli","475","Poverty, Eradicating Hunger, Malnutrition",661.0,186.07
4937,"2018-01-01","Maharashtra","27","Jalna","479","Safe Drinking Water",26000000.0,245.0
4938,"2018-01-01","Maharashtra","27","Kolhapur","480","Education",2.65,2.65
4939,"2018-01-01","Maharashtra","27","Kolhapur","480","Environmental Sustainability",1.0,1.0
4940,"2018-01-01","Maharashtra","27","Kolhapur","480","Health Care",65.37,65.37
4941,"2018-01-01","Maharashtra","27","Kolhapur","480","Poverty, Eradicating Hunger, Malnutrition",3.81,3.81
4942,"2018-01-01","Maharashtra","27","Kolhapur","480","Rural Development Projects",10.56,7.78
4943,"2018-01-01","Maharashtra","27","Kolhapur","480","Training To Promote Sports",21.85,21.85
4944,"2018-01-01","Maharashtra","27","Kolhapur","480","Vocational Skills",8.12,8.12
4945,"2018-01-01","Maharashtra","27","Latur","481","Environmental Sustainability",0.5,0.5
4946,"2018-01-01","Maharashtra","27","Latur","481","Rural Development Projects",60.03,60.85
4947,"2018-01-01","Maharashtra","27","Mumbai","482","Education",26.5,16.5
4948,"2018-01-01","Maharashtra","27","Mumbai","482","Health Care",297.8,297.8
4949,"2018-01-01","Maharashtra","27","Mumbai","482","Livelihood Enhancement Projects",25.0,25.0
4950,"2018-01-01","Maharashtra","27","Mumbai","482","Not Mentioned",0.0,0.0
4951,"2018-01-01","Maharashtra","27","Mumbai","482","Rural Development Projects",375.0,165.68
4952,"2018-01-01","Maharashtra","27","Mumbai","482","Setting Up Homes And Hostels For Women",15.0,15.0
4953,"2018-01-01","Maharashtra","27","Mumbai","482","Women Empowerment",9.5,9.5
4954,"2018-01-01","Maharashtra","27","Nagpur","484","Animal Welfare",0.0,10.0
4955,"2018-01-01","Maharashtra","27","Nagpur","484","Conservation Of Natural Resources",82.0,84.0
4956,"2018-01-01","Maharashtra","27","Nagpur","484","Education",1046.96,497.86
4957,"2018-01-01","Maharashtra","27","Nagpur","484","Health Care",1565.51,1565.51
4958,"2018-01-01","Maharashtra","27","Nagpur","484","Livelihood Enhancement Projects",297.67,297.67
4959,"2018-01-01","Maharashtra","27","Nagpur","484","Poverty, Eradicating Hunger, Malnutrition",34.13,34.13
4960,"2018-01-01","Maharashtra","27","Nagpur","484","Safe Drinking Water",11.63,11.63
4961,"2018-01-01","Maharashtra","27","Nagpur","484","Sanitation",1515.5,17.91
4962,"2018-01-01","Maharashtra","27","Nagpur","484","Setting Up Orphanage",0.2,0.2
4963,"2018-01-01","Maharashtra","27","Nagpur","484","Special Education",0.5,0.5
4964,"2018-01-01","Maharashtra","27","Nagpur","484","Training To Promote Sports",25.0,0.0
4965,"2018-01-01","Maharashtra","27","Nandurbar","486","Education",2000000.0,8.0
4966,"2018-01-01","Maharashtra","27","Nashik","487","Conservation Of Natural Resources",21.32,21.32
4967,"2018-01-01","Maharashtra","27","Nashik","487","Education",78.6,84.8
4968,"2018-01-01","Maharashtra","27","Nashik","487","Environmental Sustainability",10.0,5.11
4969,"2018-01-01","Maharashtra","27","Nashik","487","Health Care",93.04,89.9
4970,"2018-01-01","Maharashtra","27","Nashik","487","Rural Development Projects",50028.0,13.68
4971,"2018-01-01","Maharashtra","27","Nashik","487","Safe Drinking Water",3.8,3.8
4972,"2018-01-01","Maharashtra","27","Nashik","487","Sanitation",120.67,36.35
4973,"2018-01-01","Maharashtra","27","Nashik","487","Special Education",4.4,4.4
4974,"2018-01-01","Maharashtra","27","Nashik","487","Training To Promote Sports",2.0,2.0
4975,"2018-01-01","Maharashtra","27","Nashik","487","Vocational Skills",2.0,2.0
4976,"2018-01-01","Maharashtra","27","Not Mentioned","0","Animal Welfare",167.72,173.28
4977,"2018-01-01","Maharashtra","27","Not Mentioned","0","Armed Forces, Veterans, War Widows/ Dependants",210.0,202.5
4978,"2018-01-01","Maharashtra","27","Not Mentioned","0","Art And Culture",225.21,265.08
4979,"2018-01-01","Maharashtra","27","Not Mentioned","0","Conservation Of Natural Resources",449.4500000000001,402.43
4980,"2018-01-01","Maharashtra","27","Not Mentioned","0","Education",1529683176.71,57599.04
4981,"2018-01-01","Maharashtra","27","Not Mentioned","0","Environmental Sustainability",5517.07,2925.65
4982,"2018-01-01","Maharashtra","27","Not Mentioned","0","Gender Equality",1606.35,1533.74
4983,"2018-01-01","Maharashtra","27","Not Mentioned","0","Health Care",11056002.2,18637.9
4984,"2018-01-01","Maharashtra","27","Not Mentioned","0","Livelihood Enhancement Projects",4775.95,4659.44
4985,"2018-01-01","Maharashtra","27","Not Mentioned","0","Not Mentioned",0.65,0.65
4986,"2018-01-01","Maharashtra","27","Not Mentioned","0","Other Central Government Funds",1808711.83,403.42
4987,"2018-01-01","Maharashtra","27","Not Mentioned","0","Poverty, Eradicating Hunger, Malnutrition",2890455.06,2265.39
4988,"2018-01-01","Maharashtra","27","Not Mentioned","0","Prime Minister'S National Relief Fund",8.0,5.0
4989,"2018-01-01","Maharashtra","27","Not Mentioned","0","Rural Development Projects",6632660224.97,3308.5
4990,"2018-01-01","Maharashtra","27","Not Mentioned","0","Safe Drinking Water",298.35,291.32
4991,"2018-01-01","Maharashtra","27","Not Mentioned","0","Sanitation",4023291.32,848.97
4992,"2018-01-01","Maharashtra","27","Not Mentioned","0","Senior Citizens Welfare",10014.0,12.1
4993,"2018-01-01","Maharashtra","27","Not Mentioned","0","Setting Up Homes And Hostels For Women",6553.76,893.8100000000001
4994,"2018-01-01","Maharashtra","27","Not Mentioned","0","Setting Up Orphanage",15.0,20.0
4995,"2018-01-01","Maharashtra","27","Not Mentioned","0","Slum Area Development",101.12,101.12
4996,"2018-01-01","Maharashtra","27","Not Mentioned","0","Socio-Economic Inequalities",1293.64,871.8000000000001
4997,"2018-01-01","Maharashtra","27","Not Mentioned","0","Special Education",148.15,146.25
4998,"2018-01-01","Maharashtra","27","Not Mentioned","0","Swachh Bharat Kosh",500333.18,345.3
4999,"2018-01-01","Maharashtra","27","Not Mentioned","0","Technology Incubators",10.6,6.6
5000,"2018-01-01","Maharashtra","27","Not Mentioned","0","Training To Promote Sports",1930.26,1123.49
5001,"2018-01-01","Maharashtra","27","Not Mentioned","0","Vocational Skills",3201111.97,1597.51
5002,"2018-01-01","Maharashtra","27","Not Mentioned","0","Women Empowerment",362.03,349.85
5003,"2018-01-01","Maharashtra","27","Osmanabad","488","Education",80.0,113.74
5004,"2018-01-01","Maharashtra","27","Osmanabad","488","Health Care",76.3,37.64
5005,"2018-01-01","Maharashtra","27","Osmanabad","488","Special Education",60.0,20.51
5006,"2018-01-01","Maharashtra","27","Osmanabad","488","Vocational Skills",4226000.0,12.68
5007,"2018-01-01","Maharashtra","27","Palghar","665","Education",16.76,16.76
5008,"2018-01-01","Maharashtra","27","Palghar","665","Health Care",9.9,9.9
5009,"2018-01-01","Maharashtra","27","Palghar","665","Rural Development Projects",0.2,0.2
5010,"2018-01-01","Maharashtra","27","Palghar","665","Swachh Bharat Kosh",0.73,0.73
5011,"2018-01-01","Maharashtra","27","Pune","490","Agro Forestry",0.58,0.58
5012,"2018-01-01","Maharashtra","27","Pune","490","Armed Forces, Veterans, War Widows/ Dependants",39.7,38.0
5013,"2018-01-01","Maharashtra","27","Pune","490","Art And Culture",42.48,31.53
5014,"2018-01-01","Maharashtra","27","Pune","490","Conservation Of Natural Resources",15.0,5.0
5015,"2018-01-01","Maharashtra","27","Pune","490","Education",15524875.62,4290.43
5016,"2018-01-01","Maharashtra","27","Pune","490","Environmental Sustainability",6100410.8,443.13
5017,"2018-01-01","Maharashtra","27","Pune","490","Gender Equality",15.0,15.0
5018,"2018-01-01","Maharashtra","27","Pune","490","Health Care",6002561.77,1859.99
5019,"2018-01-01","Maharashtra","27","Pune","490","Livelihood Enhancement Projects",10500205.03,230.04
5020,"2018-01-01","Maharashtra","27","Pune","490","Not Mentioned",0.0,0.0
5021,"2018-01-01","Maharashtra","27","Pune","490","Other Central Government Funds",8.0,7.67
5022,"2018-01-01","Maharashtra","27","Pune","490","Poverty, Eradicating Hunger, Malnutrition",100.0,51.02
5023,"2018-01-01","Maharashtra","27","Pune","490","Rural Development Projects",986.7,640.17
5024,"2018-01-01","Maharashtra","27","Pune","490","Safe Drinking Water",26500001.0,251.92
5025,"2018-01-01","Maharashtra","27","Pune","490","Sanitation",600000.51,6.05
5026,"2018-01-01","Maharashtra","27","Pune","490","Setting Up Homes And Hostels For Women",5000.0,500.0
5027,"2018-01-01","Maharashtra","27","Pune","490","Socio-Economic Inequalities",327.4,327.4
5028,"2018-01-01","Maharashtra","27","Pune","490","Special Education",1250000.0,12.5
5029,"2018-01-01","Maharashtra","27","Pune","490","Swachh Bharat Kosh",2.5,1.7
5030,"2018-01-01","Maharashtra","27","Pune","490","Training To Promote Sports",658.85,633.35
5031,"2018-01-01","Maharashtra","27","Pune","490","Vocational Skills",1890790.67,853.61
5032,"2018-01-01","Maharashtra","27","Pune","490","Women Empowerment",17.4,12.9
5033,"2018-01-01","Maharashtra","27","Raigad","491","Education",4936675.06,73.59
5034,"2018-01-01","Maharashtra","27","Raigad","491","Environmental Sustainability",4008583.0,45.64
5035,"2018-01-01","Maharashtra","27","Raigad","491","Health Care",50.1,49.75
5036,"2018-01-01","Maharashtra","27","Raigad","491","Livelihood Enhancement Projects",1328000.0,14.1
5037,"2018-01-01","Maharashtra","27","Raigad","491","Senior Citizens Welfare",25.0,25.0
